x,y,olive,zone
728045.144,4504463.152000001,0.17350000000000002,containment
729045.144,4504463.152000001,0.029300000000000003,containment
730045.144,4504463.152000001,0.39030000000000004,containment
731045.144,4504463.152000001,0.7206,containment
732045.144,4504463.152000001,0.8039000000000001,containment
733045.144,4504463.152000001,0.5615,containment
734045.144,4504463.152000001,0.7993000000000001,containment
735045.144,4504463.152000001,0.8928,containment
736045.144,4504463.152000001,0.7696,containment
737045.144,4504463.152000001,0.2505,containment
738045.144,4504463.152000001,0.042,containment
739045.144,4504463.152000001,0.17600000000000002,infected
740045.144,4504463.152000001,0.0556,infected
742045.144,4504463.152000001,0.008100000000000001,infected
743045.144,4504463.152000001,0.0068000000000000005,infected
747045.144,4504463.152000001,0.0027,infected
748045.144,4504463.152000001,0.0178,infected
660045.144,4503463.152000001,0.0361,disease-free
661045.144,4503463.152000001,0.0688,disease-free
662045.144,4503463.152000001,0.0115,disease-free
663045.144,4503463.152000001,0.0373,disease-free
664045.144,4503463.152000001,0.41509999999999997,disease-free
665045.144,4503463.152000001,0.365,disease-free
666045.144,4503463.152000001,0.174,disease-free
667045.144,4503463.152000001,0.0666,disease-free
668045.144,4503463.152000001,0.0254,disease-free
669045.144,4503463.152000001,0.0204,disease-free
670045.144,4503463.152000001,0.0144,disease-free
671045.144,4503463.152000001,0.0374,disease-free
672045.144,4503463.152000001,0.2763,disease-free
673045.144,4503463.152000001,0.1348,disease-free
674045.144,4503463.152000001,0.0654,disease-free
675045.144,4503463.152000001,0.0999,disease-free
676045.144,4503463.152000001,0.0458,disease-free
680045.144,4503463.152000001,0.0305,disease-free
681045.144,4503463.152000001,0.114,disease-free
682045.144,4503463.152000001,0.0222,disease-free
683045.144,4503463.152000001,0.0143,disease-free
694045.144,4503463.152000001,0.0029,surveillance
699045.144,4503463.152000001,0.0262,surveillance
700045.144,4503463.152000001,0.0644,surveillance
702045.144,4503463.152000001,0.0565,surveillance
703045.144,4503463.152000001,0.065,surveillance
704045.144,4503463.152000001,0.23379999999999998,surveillance
705045.144,4503463.152000001,0.23929999999999998,surveillance
706045.144,4503463.152000001,0.4202,surveillance
707045.144,4503463.152000001,0.2144,surveillance
708045.144,4503463.152000001,0.5459,surveillance
709045.144,4503463.152000001,0.7635,containment
710045.144,4503463.152000001,0.6174000000000001,containment
711045.144,4503463.152000001,0.6445000000000001,containment
712045.144,4503463.152000001,0.312,containment
713045.144,4503463.152000001,0.16510000000000002,containment
714045.144,4503463.152000001,0.4191,containment
715045.144,4503463.152000001,0.5164,containment
716045.144,4503463.152000001,0.3518,containment
717045.144,4503463.152000001,0.6153,containment
718045.144,4503463.152000001,0.5991,containment
719045.144,4503463.152000001,0.9159999999999999,containment
720045.144,4503463.152000001,0.9217,containment
721045.144,4503463.152000001,0.8723000000000001,containment
722045.144,4503463.152000001,0.8139,containment
723045.144,4503463.152000001,0.792,containment
724045.144,4503463.152000001,0.6683,containment
725045.144,4503463.152000001,0.5472,containment
726045.144,4503463.152000001,0.818,containment
727045.144,4503463.152000001,0.7238,containment
728045.144,4503463.152000001,0.21899999999999997,containment
729045.144,4503463.152000001,0.09789999999999999,containment
730045.144,4503463.152000001,0.3921,containment
731045.144,4503463.152000001,0.7293999999999999,containment
732045.144,4503463.152000001,0.8023,containment
733045.144,4503463.152000001,0.5713,containment
734045.144,4503463.152000001,0.6422,containment
735045.144,4503463.152000001,0.5002,containment
736045.144,4503463.152000001,0.0443,containment
737045.144,4503463.152000001,0.2608,containment
738045.144,4503463.152000001,0.027200000000000002,infected
739045.144,4503463.152000001,0.0292,infected
740045.144,4503463.152000001,0.0931,infected
741045.144,4503463.152000001,0.3663,infected
742045.144,4503463.152000001,0.0194,infected
745045.144,4503463.152000001,0.0333,infected
746045.144,4503463.152000001,0.0022,infected
660045.144,4502463.152000001,0.0301,disease-free
661045.144,4502463.152000001,0.1054,disease-free
662045.144,4502463.152000001,0.0699,disease-free
663045.144,4502463.152000001,0.24309999999999998,disease-free
664045.144,4502463.152000001,0.3475,disease-free
665045.144,4502463.152000001,0.2028,disease-free
666045.144,4502463.152000001,0.0764,disease-free
667045.144,4502463.152000001,0.0608,disease-free
668045.144,4502463.152000001,0.0131,disease-free
669045.144,4502463.152000001,0.0418,disease-free
670045.144,4502463.152000001,0.0572,disease-free
671045.144,4502463.152000001,0.07400000000000001,disease-free
672045.144,4502463.152000001,0.159,disease-free
673045.144,4502463.152000001,0.19469999999999998,disease-free
674045.144,4502463.152000001,0.20670000000000002,disease-free
675045.144,4502463.152000001,0.0626,disease-free
676045.144,4502463.152000001,0.0069,disease-free
680045.144,4502463.152000001,0.008,disease-free
683045.144,4502463.152000001,0.19219999999999998,disease-free
684045.144,4502463.152000001,0.0819,disease-free
694045.144,4502463.152000001,0.0208,surveillance
695045.144,4502463.152000001,0.0075,surveillance
696045.144,4502463.152000001,0.0084,surveillance
697045.144,4502463.152000001,0.0042,surveillance
698045.144,4502463.152000001,0.0353,surveillance
699045.144,4502463.152000001,0.0479,surveillance
700045.144,4502463.152000001,0.12269999999999999,surveillance
701045.144,4502463.152000001,0.0074,surveillance
703045.144,4502463.152000001,0.0154,surveillance
704045.144,4502463.152000001,0.0141,surveillance
705045.144,4502463.152000001,0.1721,surveillance
706045.144,4502463.152000001,0.1382,surveillance
707045.144,4502463.152000001,0.38549999999999995,surveillance
708045.144,4502463.152000001,0.6978,containment
709045.144,4502463.152000001,0.7101000000000001,containment
710045.144,4502463.152000001,0.6189,containment
711045.144,4502463.152000001,0.4678,containment
712045.144,4502463.152000001,0.0325,containment
713045.144,4502463.152000001,0.015700000000000002,containment
714045.144,4502463.152000001,0.3961,containment
715045.144,4502463.152000001,0.6533,containment
716045.144,4502463.152000001,0.7602,containment
717045.144,4502463.152000001,0.8573000000000001,containment
718045.144,4502463.152000001,0.8099,containment
719045.144,4502463.152000001,0.8759999999999999,containment
720045.144,4502463.152000001,0.6311,containment
721045.144,4502463.152000001,0.723,containment
722045.144,4502463.152000001,0.4914,containment
723045.144,4502463.152000001,0.9025,containment
724045.144,4502463.152000001,0.8689,containment
725045.144,4502463.152000001,0.8637999999999999,containment
726045.144,4502463.152000001,0.7676999999999999,containment
727045.144,4502463.152000001,0.5861999999999999,containment
728045.144,4502463.152000001,0.6273,containment
729045.144,4502463.152000001,0.3972,containment
730045.144,4502463.152000001,0.5925,containment
731045.144,4502463.152000001,0.8134,containment
732045.144,4502463.152000001,0.8440000000000001,containment
733045.144,4502463.152000001,0.2619,containment
734045.144,4502463.152000001,0.1008,containment
735045.144,4502463.152000001,0.5732,infected
736045.144,4502463.152000001,0.4924,infected
737045.144,4502463.152000001,0.5637,infected
738045.144,4502463.152000001,0.062,infected
739045.144,4502463.152000001,0.1439,infected
742045.144,4502463.152000001,0.027200000000000002,infected
744045.144,4502463.152000001,0.0031,infected
745045.144,4502463.152000001,0.016,infected
746045.144,4502463.152000001,0.0095,infected
659045.144,4501463.152000001,0.016,disease-free
660045.144,4501463.152000001,0.019,disease-free
661045.144,4501463.152000001,0.087,disease-free
662045.144,4501463.152000001,0.0872,disease-free
663045.144,4501463.152000001,0.1703,disease-free
664045.144,4501463.152000001,0.1186,disease-free
666045.144,4501463.152000001,0.0291,disease-free
667045.144,4501463.152000001,0.0331,disease-free
668045.144,4501463.152000001,0.1,disease-free
669045.144,4501463.152000001,0.11410000000000001,disease-free
670045.144,4501463.152000001,0.1121,disease-free
671045.144,4501463.152000001,0.1496,disease-free
672045.144,4501463.152000001,0.1837,disease-free
673045.144,4501463.152000001,0.4142,disease-free
674045.144,4501463.152000001,0.3362,disease-free
675045.144,4501463.152000001,0.1226,disease-free
676045.144,4501463.152000001,0.029500000000000002,disease-free
683045.144,4501463.152000001,0.0301,disease-free
692045.144,4501463.152000001,0.1326,disease-free
696045.144,4501463.152000001,0.0046,surveillance
697045.144,4501463.152000001,0.08109999999999999,surveillance
698045.144,4501463.152000001,0.0353,surveillance
699045.144,4501463.152000001,0.0232,surveillance
700045.144,4501463.152000001,0.0275,surveillance
701045.144,4501463.152000001,0.0037,surveillance
703045.144,4501463.152000001,0.0040999999999999995,surveillance
704045.144,4501463.152000001,0.023799999999999998,surveillance
705045.144,4501463.152000001,0.24489999999999998,surveillance
706045.144,4501463.152000001,0.385,containment
707045.144,4501463.152000001,0.46259999999999996,containment
708045.144,4501463.152000001,0.6951999999999999,containment
709045.144,4501463.152000001,0.8498,containment
710045.144,4501463.152000001,0.6325,containment
711045.144,4501463.152000001,0.41119999999999995,containment
712045.144,4501463.152000001,0.11230000000000001,containment
713045.144,4501463.152000001,0.08460000000000001,containment
714045.144,4501463.152000001,0.5951,containment
715045.144,4501463.152000001,0.7454000000000001,containment
716045.144,4501463.152000001,0.7569,containment
717045.144,4501463.152000001,0.4111,containment
718045.144,4501463.152000001,0.44439999999999996,containment
719045.144,4501463.152000001,0.7487,containment
720045.144,4501463.152000001,0.3417,containment
721045.144,4501463.152000001,0.6876000000000001,containment
722045.144,4501463.152000001,0.48840000000000006,containment
723045.144,4501463.152000001,0.47950000000000004,containment
724045.144,4501463.152000001,0.8347,containment
725045.144,4501463.152000001,0.8676999999999999,containment
726045.144,4501463.152000001,0.7265,containment
727045.144,4501463.152000001,0.7692,containment
728045.144,4501463.152000001,0.7158,containment
729045.144,4501463.152000001,0.847,containment
730045.144,4501463.152000001,0.7939,containment
731045.144,4501463.152000001,0.7425,containment
732045.144,4501463.152000001,0.8475,containment
733045.144,4501463.152000001,0.6692,containment
734045.144,4501463.152000001,0.3784,containment
735045.144,4501463.152000001,0.5859000000000001,infected
736045.144,4501463.152000001,0.0092,infected
737045.144,4501463.152000001,0.4202,infected
738045.144,4501463.152000001,0.2391,infected
739045.144,4501463.152000001,0.08,infected
740045.144,4501463.152000001,0.0058,infected
742045.144,4501463.152000001,0.008199999999999999,infected
746045.144,4501463.152000001,0.024300000000000002,infected
748045.144,4501463.152000001,0.0013,infected
749045.144,4501463.152000001,0.002,infected
659045.144,4500463.152000001,0.0166,disease-free
660045.144,4500463.152000001,0.0771,disease-free
661045.144,4500463.152000001,0.053399999999999996,disease-free
662045.144,4500463.152000001,0.2157,disease-free
663045.144,4500463.152000001,0.1438,disease-free
664045.144,4500463.152000001,0.0917,disease-free
665045.144,4500463.152000001,0.014199999999999999,disease-free
666045.144,4500463.152000001,0.021400000000000002,disease-free
667045.144,4500463.152000001,0.19640000000000002,disease-free
668045.144,4500463.152000001,0.31420000000000003,disease-free
669045.144,4500463.152000001,0.23260000000000003,disease-free
670045.144,4500463.152000001,0.2518,disease-free
671045.144,4500463.152000001,0.10220000000000001,disease-free
672045.144,4500463.152000001,0.053,disease-free
673045.144,4500463.152000001,0.2126,disease-free
674045.144,4500463.152000001,0.16260000000000002,disease-free
675045.144,4500463.152000001,0.08449999999999999,disease-free
676045.144,4500463.152000001,0.1911,disease-free
677045.144,4500463.152000001,0.19140000000000001,disease-free
678045.144,4500463.152000001,0.37939999999999996,disease-free
679045.144,4500463.152000001,0.2391,disease-free
680045.144,4500463.152000001,0.1148,disease-free
682045.144,4500463.152000001,0.09050000000000001,disease-free
683045.144,4500463.152000001,0.1653,disease-free
684045.144,4500463.152000001,0.2274,disease-free
687045.144,4500463.152000001,0.0059,disease-free
688045.144,4500463.152000001,0.09480000000000001,disease-free
690045.144,4500463.152000001,0.1232,disease-free
691045.144,4500463.152000001,0.0305,disease-free
692045.144,4500463.152000001,0.18739999999999998,surveillance
693045.144,4500463.152000001,0.0741,surveillance
694045.144,4500463.152000001,0.0034999999999999996,surveillance
698045.144,4500463.152000001,0.0096,surveillance
699045.144,4500463.152000001,0.02,surveillance
700045.144,4500463.152000001,0.015600000000000001,surveillance
701045.144,4500463.152000001,0.0315,surveillance
702045.144,4500463.152000001,0.0632,surveillance
703045.144,4500463.152000001,0.2195,surveillance
704045.144,4500463.152000001,0.0087,surveillance
705045.144,4500463.152000001,0.3044,surveillance
706045.144,4500463.152000001,0.33039999999999997,containment
707045.144,4500463.152000001,0.3624,containment
708045.144,4500463.152000001,0.7263,containment
709045.144,4500463.152000001,0.8205,containment
710045.144,4500463.152000001,0.6881999999999999,containment
711045.144,4500463.152000001,0.42560000000000003,containment
712045.144,4500463.152000001,0.0302,containment
713045.144,4500463.152000001,0.2878,containment
714045.144,4500463.152000001,0.5553,containment
715045.144,4500463.152000001,0.782,containment
716045.144,4500463.152000001,0.49810000000000004,containment
717045.144,4500463.152000001,0.7824,containment
718045.144,4500463.152000001,0.878,containment
719045.144,4500463.152000001,0.8667,containment
720045.144,4500463.152000001,0.6714,containment
721045.144,4500463.152000001,0.6611,containment
722045.144,4500463.152000001,0.8109000000000001,containment
723045.144,4500463.152000001,0.6413,containment
724045.144,4500463.152000001,0.8694,containment
725045.144,4500463.152000001,0.8602,containment
726045.144,4500463.152000001,0.9422,containment
727045.144,4500463.152000001,0.4932,containment
728045.144,4500463.152000001,0.7173,containment
729045.144,4500463.152000001,0.9296,containment
730045.144,4500463.152000001,0.9292,containment
731045.144,4500463.152000001,0.8865999999999999,containment
732045.144,4500463.152000001,0.7541,containment
733045.144,4500463.152000001,0.3954,containment
734045.144,4500463.152000001,0.5091,infected
735045.144,4500463.152000001,0.1259,infected
736045.144,4500463.152000001,0.3418,infected
737045.144,4500463.152000001,0.2661,infected
738045.144,4500463.152000001,0.0666,infected
739045.144,4500463.152000001,0.09179999999999999,infected
740045.144,4500463.152000001,0.3233,infected
741045.144,4500463.152000001,0.017,infected
742045.144,4500463.152000001,0.0218,infected
746045.144,4500463.152000001,0.0394,infected
748045.144,4500463.152000001,0.0040999999999999995,infected
750045.144,4500463.152000001,0.011200000000000002,infected
751045.144,4500463.152000001,0.0443,infected
752045.144,4500463.152000001,0.046799999999999994,infected
659045.144,4499463.152000001,0.0236,disease-free
660045.144,4499463.152000001,0.048799999999999996,disease-free
661045.144,4499463.152000001,0.0669,disease-free
662045.144,4499463.152000001,0.0839,disease-free
663045.144,4499463.152000001,0.0226,disease-free
665045.144,4499463.152000001,0.0342,disease-free
666045.144,4499463.152000001,0.0989,disease-free
667045.144,4499463.152000001,0.07440000000000001,disease-free
668045.144,4499463.152000001,0.535,disease-free
669045.144,4499463.152000001,0.1918,disease-free
670045.144,4499463.152000001,0.5363,disease-free
671045.144,4499463.152000001,0.6096,disease-free
672045.144,4499463.152000001,0.3703,disease-free
673045.144,4499463.152000001,0.1042,disease-free
674045.144,4499463.152000001,0.048,disease-free
676045.144,4499463.152000001,0.0055000000000000005,disease-free
677045.144,4499463.152000001,0.191,disease-free
678045.144,4499463.152000001,0.4267,disease-free
679045.144,4499463.152000001,0.3594,disease-free
680045.144,4499463.152000001,0.5609000000000001,disease-free
681045.144,4499463.152000001,0.0907,disease-free
682045.144,4499463.152000001,0.13269999999999998,disease-free
683045.144,4499463.152000001,0.3041,disease-free
684045.144,4499463.152000001,0.1698,disease-free
685045.144,4499463.152000001,0.0584,disease-free
686045.144,4499463.152000001,0.2032,disease-free
687045.144,4499463.152000001,0.0378,disease-free
688045.144,4499463.152000001,0.1886,disease-free
689045.144,4499463.152000001,0.0735,disease-free
690045.144,4499463.152000001,0.044000000000000004,disease-free
691045.144,4499463.152000001,0.2011,disease-free
692045.144,4499463.152000001,0.1859,disease-free
693045.144,4499463.152000001,0.449,surveillance
696045.144,4499463.152000001,0.0317,surveillance
701045.144,4499463.152000001,0.0018,surveillance
702045.144,4499463.152000001,0.0736,surveillance
703045.144,4499463.152000001,0.0493,surveillance
704045.144,4499463.152000001,0.086,surveillance
705045.144,4499463.152000001,0.5186,containment
706045.144,4499463.152000001,0.4461,containment
707045.144,4499463.152000001,0.8388,containment
708045.144,4499463.152000001,0.8115000000000001,containment
709045.144,4499463.152000001,0.6086,containment
710045.144,4499463.152000001,0.49670000000000003,containment
711045.144,4499463.152000001,0.6646,containment
712045.144,4499463.152000001,0.5525,containment
713045.144,4499463.152000001,0.38770000000000004,containment
714045.144,4499463.152000001,0.835,containment
715045.144,4499463.152000001,0.7928000000000001,containment
716045.144,4499463.152000001,0.7554000000000001,containment
717045.144,4499463.152000001,0.484,containment
718045.144,4499463.152000001,0.8533,containment
719045.144,4499463.152000001,0.4621,containment
720045.144,4499463.152000001,0.6827,containment
721045.144,4499463.152000001,0.75,containment
722045.144,4499463.152000001,0.9220999999999999,containment
723045.144,4499463.152000001,0.9157,containment
724045.144,4499463.152000001,0.904,containment
725045.144,4499463.152000001,0.9044,containment
726045.144,4499463.152000001,0.9762000000000001,containment
727045.144,4499463.152000001,0.6183,containment
728045.144,4499463.152000001,0.495,containment
729045.144,4499463.152000001,0.6189,containment
730045.144,4499463.152000001,0.8781,containment
731045.144,4499463.152000001,0.8244,containment
732045.144,4499463.152000001,0.7944,containment
733045.144,4499463.152000001,0.6254,containment
734045.144,4499463.152000001,0.7176,infected
735045.144,4499463.152000001,0.723,infected
736045.144,4499463.152000001,0.3738,infected
737045.144,4499463.152000001,0.31980000000000003,infected
738045.144,4499463.152000001,0.1913,infected
739045.144,4499463.152000001,0.19440000000000002,infected
740045.144,4499463.152000001,0.2608,infected
741045.144,4499463.152000001,0.0898,infected
742045.144,4499463.152000001,0.006,infected
748045.144,4499463.152000001,0.0342,infected
749045.144,4499463.152000001,0.020099999999999996,infected
750045.144,4499463.152000001,0.0329,infected
751045.144,4499463.152000001,0.037000000000000005,infected
753045.144,4499463.152000001,0.018799999999999997,infected
754045.144,4499463.152000001,0.0109,infected
755045.144,4499463.152000001,0.0062,infected
659045.144,4498463.152000001,0.1058,disease-free
660045.144,4498463.152000001,0.0504,disease-free
661045.144,4498463.152000001,0.10039999999999999,disease-free
662045.144,4498463.152000001,0.1332,disease-free
663045.144,4498463.152000001,0.025699999999999997,disease-free
664045.144,4498463.152000001,0.1108,disease-free
665045.144,4498463.152000001,0.1813,disease-free
666045.144,4498463.152000001,0.44079999999999997,disease-free
667045.144,4498463.152000001,0.2747,disease-free
668045.144,4498463.152000001,0.1592,disease-free
669045.144,4498463.152000001,0.0305,disease-free
670045.144,4498463.152000001,0.1191,disease-free
671045.144,4498463.152000001,0.1812,disease-free
672045.144,4498463.152000001,0.267,disease-free
673045.144,4498463.152000001,0.0195,disease-free
675045.144,4498463.152000001,0.045,disease-free
676045.144,4498463.152000001,0.1775,disease-free
677045.144,4498463.152000001,0.0054,disease-free
679045.144,4498463.152000001,0.1429,disease-free
680045.144,4498463.152000001,0.1407,disease-free
681045.144,4498463.152000001,0.2866,disease-free
682045.144,4498463.152000001,0.1381,disease-free
683045.144,4498463.152000001,0.1325,disease-free
684045.144,4498463.152000001,0.3169,disease-free
685045.144,4498463.152000001,0.6684,disease-free
686045.144,4498463.152000001,0.4683,disease-free
687045.144,4498463.152000001,0.1938,disease-free
688045.144,4498463.152000001,0.2466,disease-free
689045.144,4498463.152000001,0.19649999999999998,disease-free
690045.144,4498463.152000001,0.0062,disease-free
691045.144,4498463.152000001,0.318,disease-free
692045.144,4498463.152000001,0.1456,disease-free
693045.144,4498463.152000001,0.4517,surveillance
694045.144,4498463.152000001,0.0167,surveillance
695045.144,4498463.152000001,0.35,surveillance
696045.144,4498463.152000001,0.1923,surveillance
697045.144,4498463.152000001,0.2009,surveillance
699045.144,4498463.152000001,0.20739999999999997,surveillance
700045.144,4498463.152000001,0.1677,surveillance
701045.144,4498463.152000001,0.667,surveillance
702045.144,4498463.152000001,0.6984,surveillance
703045.144,4498463.152000001,0.42579999999999996,surveillance
704045.144,4498463.152000001,0.0667,surveillance
705045.144,4498463.152000001,0.6577,containment
706045.144,4498463.152000001,0.7811,containment
707045.144,4498463.152000001,0.5184000000000001,containment
708045.144,4498463.152000001,0.8236,containment
709045.144,4498463.152000001,0.521,containment
710045.144,4498463.152000001,0.1629,containment
711045.144,4498463.152000001,0.7187,containment
712045.144,4498463.152000001,0.7441,containment
713045.144,4498463.152000001,0.7827,containment
714045.144,4498463.152000001,0.7475,containment
715045.144,4498463.152000001,0.8008,containment
716045.144,4498463.152000001,0.9652,containment
717045.144,4498463.152000001,0.5113,containment
718045.144,4498463.152000001,0.3823,containment
719045.144,4498463.152000001,0.7215,containment
720045.144,4498463.152000001,0.9678,containment
721045.144,4498463.152000001,0.9370999999999999,containment
722045.144,4498463.152000001,0.787,containment
723045.144,4498463.152000001,0.9134,containment
724045.144,4498463.152000001,0.32909999999999995,containment
725045.144,4498463.152000001,0.7735,containment
726045.144,4498463.152000001,0.9366,containment
727045.144,4498463.152000001,0.8001999999999999,containment
728045.144,4498463.152000001,0.9159,containment
729045.144,4498463.152000001,0.8290000000000001,containment
730045.144,4498463.152000001,0.5256000000000001,containment
731045.144,4498463.152000001,0.7979999999999999,containment
732045.144,4498463.152000001,0.2888,infected
733045.144,4498463.152000001,0.8009999999999999,infected
734045.144,4498463.152000001,0.914,infected
735045.144,4498463.152000001,0.4192,infected
736045.144,4498463.152000001,0.2202,infected
737045.144,4498463.152000001,0.33840000000000003,infected
738045.144,4498463.152000001,0.1175,infected
739045.144,4498463.152000001,0.0641,infected
740045.144,4498463.152000001,0.0892,infected
741045.144,4498463.152000001,0.18289999999999998,infected
742045.144,4498463.152000001,0.2747,infected
743045.144,4498463.152000001,0.015,infected
744045.144,4498463.152000001,0.0288,infected
745045.144,4498463.152000001,0.12,infected
746045.144,4498463.152000001,0.0127,infected
747045.144,4498463.152000001,0.032,infected
748045.144,4498463.152000001,0.003,infected
749045.144,4498463.152000001,0.0054,infected
751045.144,4498463.152000001,0.020499999999999997,infected
753045.144,4498463.152000001,0.0127,infected
754045.144,4498463.152000001,0.0116,infected
755045.144,4498463.152000001,0.025,infected
659045.144,4497463.152000001,0.06309999999999999,disease-free
660045.144,4497463.152000001,0.2036,disease-free
661045.144,4497463.152000001,0.12179999999999999,disease-free
662045.144,4497463.152000001,0.1446,disease-free
663045.144,4497463.152000001,0.08310000000000001,disease-free
664045.144,4497463.152000001,0.2811,disease-free
665045.144,4497463.152000001,0.3824,disease-free
666045.144,4497463.152000001,0.6915,disease-free
667045.144,4497463.152000001,0.0438,disease-free
668045.144,4497463.152000001,0.2859,disease-free
669045.144,4497463.152000001,0.1805,disease-free
670045.144,4497463.152000001,0.0601,disease-free
671045.144,4497463.152000001,0.1097,disease-free
672045.144,4497463.152000001,0.311,disease-free
673045.144,4497463.152000001,0.1623,disease-free
674045.144,4497463.152000001,0.087,disease-free
675045.144,4497463.152000001,0.22699999999999998,disease-free
676045.144,4497463.152000001,0.2163,disease-free
677045.144,4497463.152000001,0.1869,disease-free
678045.144,4497463.152000001,0.3833,disease-free
679045.144,4497463.152000001,0.2662,disease-free
680045.144,4497463.152000001,0.08470000000000001,disease-free
681045.144,4497463.152000001,0.042199999999999994,disease-free
682045.144,4497463.152000001,0.32539999999999997,disease-free
683045.144,4497463.152000001,0.0877,disease-free
684045.144,4497463.152000001,0.1369,disease-free
685045.144,4497463.152000001,0.19399999999999998,disease-free
686045.144,4497463.152000001,0.0155,disease-free
687045.144,4497463.152000001,0.2207,disease-free
688045.144,4497463.152000001,0.09449999999999999,disease-free
689045.144,4497463.152000001,0.0183,disease-free
690045.144,4497463.152000001,0.0174,disease-free
691045.144,4497463.152000001,0.10339999999999999,disease-free
692045.144,4497463.152000001,0.1796,surveillance
693045.144,4497463.152000001,0.33380000000000004,surveillance
694045.144,4497463.152000001,0.23989999999999997,surveillance
695045.144,4497463.152000001,0.0868,surveillance
696045.144,4497463.152000001,0.18059999999999998,surveillance
697045.144,4497463.152000001,0.3945,surveillance
698045.144,4497463.152000001,0.2921,surveillance
699045.144,4497463.152000001,0.4767,surveillance
700045.144,4497463.152000001,0.2372,surveillance
701045.144,4497463.152000001,0.5664,surveillance
702045.144,4497463.152000001,0.7997,surveillance
703045.144,4497463.152000001,0.5564,surveillance
704045.144,4497463.152000001,0.2422,surveillance
705045.144,4497463.152000001,0.284,containment
706045.144,4497463.152000001,0.7404999999999999,containment
707045.144,4497463.152000001,0.67489999999999994,containment
708045.144,4497463.152000001,0.8409,containment
709045.144,4497463.152000001,0.7731,containment
710045.144,4497463.152000001,0.6733,containment
711045.144,4497463.152000001,0.9176000000000001,containment
712045.144,4497463.152000001,0.669,containment
713045.144,4497463.152000001,0.4681,containment
714045.144,4497463.152000001,0.46399999999999997,containment
715045.144,4497463.152000001,0.49369999999999997,containment
716045.144,4497463.152000001,0.5234000000000001,containment
717045.144,4497463.152000001,0.7089,containment
718045.144,4497463.152000001,0.8503000000000001,containment
719045.144,4497463.152000001,0.8671,containment
720045.144,4497463.152000001,0.7848,containment
721045.144,4497463.152000001,0.8837,containment
722045.144,4497463.152000001,0.7444,containment
723045.144,4497463.152000001,0.6681999999999999,containment
724045.144,4497463.152000001,0.4498,containment
725045.144,4497463.152000001,0.6959000000000001,containment
726045.144,4497463.152000001,0.7490000000000001,containment
727045.144,4497463.152000001,0.4567,containment
728045.144,4497463.152000001,0.6173,containment
729045.144,4497463.152000001,0.6645,containment
730045.144,4497463.152000001,0.536,containment
731045.144,4497463.152000001,0.4843,infected
732045.144,4497463.152000001,0.8299,infected
733045.144,4497463.152000001,0.4816,infected
734045.144,4497463.152000001,0.4224,infected
735045.144,4497463.152000001,0.2503,infected
736045.144,4497463.152000001,0.06280000000000001,infected
737045.144,4497463.152000001,0.060599999999999994,infected
738045.144,4497463.152000001,0.038,infected
739045.144,4497463.152000001,0.08929999999999999,infected
740045.144,4497463.152000001,0.2671,infected
741045.144,4497463.152000001,0.0051,infected
742045.144,4497463.152000001,0.1326,infected
743045.144,4497463.152000001,0.1884,infected
744045.144,4497463.152000001,0.0036,infected
745045.144,4497463.152000001,0.032,infected
747045.144,4497463.152000001,0.0067,infected
749045.144,4497463.152000001,0.0070999999999999995,infected
750045.144,4497463.152000001,0.0014000000000000002,infected
751045.144,4497463.152000001,0.0277,infected
752045.144,4497463.152000001,0.0063,infected
753045.144,4497463.152000001,0.09630000000000001,infected
754045.144,4497463.152000001,0.4093,infected
755045.144,4497463.152000001,0.12210000000000001,infected
659045.144,4496463.152000001,0.0429,disease-free
660045.144,4496463.152000001,0.18969999999999998,disease-free
661045.144,4496463.152000001,0.1998,disease-free
662045.144,4496463.152000001,0.0601,disease-free
663045.144,4496463.152000001,0.2559,disease-free
664045.144,4496463.152000001,0.6768000000000001,disease-free
665045.144,4496463.152000001,0.016,disease-free
666045.144,4496463.152000001,0.19269999999999998,disease-free
667045.144,4496463.152000001,0.13720000000000002,disease-free
668045.144,4496463.152000001,0.2273,disease-free
669045.144,4496463.152000001,0.1746,disease-free
670045.144,4496463.152000001,0.0336,disease-free
671045.144,4496463.152000001,0.1438,disease-free
672045.144,4496463.152000001,0.0764,disease-free
673045.144,4496463.152000001,0.0907,disease-free
674045.144,4496463.152000001,0.0736,disease-free
675045.144,4496463.152000001,0.1752,disease-free
676045.144,4496463.152000001,0.22719999999999999,disease-free
677045.144,4496463.152000001,0.2534,disease-free
678045.144,4496463.152000001,0.4833,disease-free
679045.144,4496463.152000001,0.2261,disease-free
680045.144,4496463.152000001,0.18109999999999998,disease-free
681045.144,4496463.152000001,0.1942,disease-free
683045.144,4496463.152000001,0.0383,disease-free
684045.144,4496463.152000001,0.08380000000000001,disease-free
685045.144,4496463.152000001,0.3829,disease-free
686045.144,4496463.152000001,0.22190000000000001,disease-free
687045.144,4496463.152000001,0.551,disease-free
688045.144,4496463.152000001,0.31170000000000003,disease-free
689045.144,4496463.152000001,0.0803,disease-free
690045.144,4496463.152000001,0.20079999999999998,disease-free
691045.144,4496463.152000001,0.19920000000000002,surveillance
692045.144,4496463.152000001,0.1274,surveillance
693045.144,4496463.152000001,0.261,surveillance
694045.144,4496463.152000001,0.1023,surveillance
695045.144,4496463.152000001,0.2489,surveillance
696045.144,4496463.152000001,0.1718,surveillance
697045.144,4496463.152000001,0.047,surveillance
